City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,z-score
Hyderabad,2016-02-03,57.81,100.26,5.35,3.04,5.47,10.51,1.73,12.69,0.1,0.524,4.506,0.24600000000000002,100.26,Moderate,-0.3967393629892928
Hyderabad,2016-02-04,103.27,95.5,4.76,8.26,10.52,10.57,1.25,12.0,5.79,0.52,4.65,0.26,103.27,Moderate,-0.3560287453597996
Hyderabad,2016-02-05,68.56,107.67,6.71,13.49,18.84,10.61,0.98,9.9,35.46,0.53,4.01,0.24,107.67,Moderate,-0.3006138063834541
Hyderabad,2016-02-06,61.7,102.86,5.41,10.58,14.63,10.57,1.12,6.51,45.37,0.44,3.13,0.16,102.86,Moderate,-0.3614338764661336
Hyderabad,2016-02-07,61.74,101.15,5.38,8.97,12.97,10.28,0.92,3.82,45.44,0.44,2.67,0.15,101.15,Moderate,-0.38444971362636177
Hyderabad,2016-02-08,69.72,108.26,5.46,10.01,14.1,10.42,0.86,3.99,37.8,0.44,2.87,0.15,108.26,Moderate,-0.2935256653732357
Hyderabad,2016-02-09,72.39,106.72,5.41,11.19,15.2,10.38,1.02,4.32,40.99,0.43,3.15,0.15,106.72,Moderate,-0.3121916091951509
Hyderabad,2016-02-10,62.0,99.08,5.91,12.15,16.68,10.28,0.92,4.73,46.72,0.45,6.47,0.16,99.08,Satisfactory,-0.4133739254471791
Hyderabad,2016-02-11,66.95,109.31,5.29,10.13,14.05,10.45,0.92,6.21,51.08,0.44,6.43,0.16,109.31,Moderate,-0.2811004348486552
Hyderabad,2016-02-12,61.41,96.56,5.45,10.43,14.54,10.28,0.68,4.48,49.34,0.37,4.66,0.13,96.56,Satisfactory,-0.45025982325296704
Hyderabad,2016-02-13,62.77,102.95,4.93,10.25,13.87,10.39,0.89,4.77,50.96,0.54,4.25,0.4,102.95,Moderate,-0.3602436962924381
Hyderabad,2016-02-14,58.29,100.33,5.07,7.93,11.66,10.3,0.94,5.61,38.25,1.12,5.71,1.44,100.33,Moderate,-0.3957648612908054
Hyderabad,2016-02-15,56.27,98.59,5.52,9.52,13.7,10.28,0.67,5.45,33.34,0.9,3.95,0.87,98.59,Satisfactory,-0.4203985042428897
Hyderabad,2016-02-16,37.03,72.15,7.35,9.96,16.16,9.8,1.1,5.59,24.56,0.46,2.92,0.39,72.15,Satisfactory,-0.940915987987616
Hyderabad,2016-02-17,47.56,121.88,5.96,12.95,17.52,10.49,0.93,5.36,35.93,0.2,1.82,0.11,121.88,Moderate,-0.1489751274475427
Hyderabad,2016-02-18,45.02,107.06,5.77,11.18,15.59,10.47,0.99,5.38,28.3,0.19,2.17,0.1,107.06,Moderate,-0.3080243651532458
Hyderabad,2016-02-19,44.95,91.3,8.82,12.82,20.32,10.57,1.06,4.95,25.76,0.92,5.59,1.02,91.3,Satisfactory,-0.5338125797733462
Hyderabad,2016-02-20,173.37,113.67,10.62,17.14,26.33,10.49,1.22,6.56,31.91,1.46,8.86,1.97,173.37,Moderate,0.1922645871067284
Hyderabad,2016-02-21,525.09,94.0,16.96,19.14,34.7,10.53,1.57,8.75,37.36,2.16,13.13,2.85,525.09,Severe,0.7333084070667762
Hyderabad,2016-02-22,353.58,95.54,8.53,16.83,23.94,10.47,1.17,9.43,38.86,1.4,9.8,2.38,353.58,Very Poor,0.6039451085092299
Hyderabad,2016-02-23,65.95,107.3,3.32,10.53,12.46,10.46,0.82,7.15,43.44,1.08,5.04,1.14,107.3,Moderate,-0.30509868157787984
Hyderabad,2016-02-24,50.22,95.03,5.37,9.25,13.29,10.42,0.79,7.02,41.45,0.75,4.14,0.61,95.03,Satisfactory,-0.4736092658455909
Hyderabad,2016-02-25,53.47,101.93,5.49,10.41,14.59,10.48,0.9,5.88,43.55,0.82,4.75,0.79,101.93,Moderate,-0.3738554746718973
Hyderabad,2016-02-26,48.65,96.82,5.28,7.94,11.87,10.4,0.89,6.79,26.1,0.84,9.74,0.82,96.82,Satisfactory,-0.4463653019345849
Hyderabad,2016-02-27,29.42,80.62,5.32,8.1,12.09,10.31,0.87,6.07,24.43,0.75,3.83,0.93,80.62,Satisfactory,-0.7370018423878255
Hyderabad,2016-02-28,36.27,91.18,5.66,9.6,13.87,10.32,0.79,5.97,22.35,0.9,4.51,1.28,91.18,Satisfactory,-0.5358311968996106
Hyderabad,2016-02-29,33.01,93.99,5.84,9.41,13.91,10.39,0.92,5.34,27.62,0.79,4.42,0.89,93.99,Satisfactory,-0.4899147625631079
Hyderabad,2016-03-01,38.91,86.74,5.26,8.86,12.81,10.29,0.88,5.35,33.92,0.81,3.43,0.9,86.74,Satisfactory,-0.6144464898928581
Hyderabad,2016-03-02,48.34,98.72,5.38,10.22,14.24,10.26,1.08,5.22,39.26,0.98,5.35,1.07,98.72,Satisfactory,-0.41852804430010637
Hyderabad,2016-03-03,50.06,88.76,5.58,12.11,16.27,10.21,1.0,7.78,45.55,0.95,5.37,1.11,88.76,Satisfactory,-0.577704918130988
Hyderabad,2016-03-04,63.29,99.76,5.44,12.41,16.46,10.27,1.08,5.8,44.08,1.02,5.7,2.22,99.76,Satisfactory,-0.4037398609994637
Hyderabad,2016-03-05,65.76,105.71,5.35,12.36,16.33,10.37,1.1,6.89,47.03,0.93,5.53,2.3,105.71,Moderate,-0.32472886702588694
Hyderabad,2016-03-06,43.36,96.52,5.14,10.03,13.7,10.16,0.87,5.59,40.23,0.81,3.71,0.92,96.52,Satisfactory,-0.4508608426575477
Hyderabad,2016-03-07,38.93,85.11,5.41,8.1,12.18,10.3,0.77,5.48,40.82,0.74,3.34,0.75,85.11,Satisfactory,-0.6453658622172072
Hyderabad,2016-03-08,41.44,75.47,5.62,9.64,13.89,10.33,0.75,5.85,38.46,0.71,3.85,2.11,75.47,Satisfactory,-0.8555331725626938
Hyderabad,2016-03-09,50.81,86.52,7.07,13.18,18.89,10.29,1.33,9.26,41.84,0.92,4.24,1.47,86.52,Satisfactory,-0.6185516474029878
Hyderabad,2016-03-10,60.66,98.21,8.12,15.99,22.67,10.27,1.14,5.09,32.62,1.3,6.92,2.93,98.21,Satisfactory,-0.4258943950036301
Hyderabad,2016-03-11,63.93,96.69,8.2,16.48,23.29,10.31,1.11,6.07,36.32,1.17,7.49,1.65,96.69,Satisfactory,-0.44830994449587863
Hyderabad,2016-03-12,63.41,109.62,6.11,13.84,18.54,10.33,0.96,6.19,38.78,1.19,5.73,1.42,109.62,Moderate,-0.2774775454598294
Hyderabad,2016-03-13,57.96,98.74,5.5,8.84,12.98,10.27,0.82,6.35,47.36,0.67,3.83,0.8,98.74,Satisfactory,-0.4182407183847125
Hyderabad,2016-03-14,63.41,96.78,5.24,8.98,12.78,10.26,0.86,6.13,46.51,0.8,4.04,1.44,96.78,Satisfactory,-0.4469630970583437
Hyderabad,2016-03-15,48.22,87.46,5.67,8.51,12.81,10.29,0.85,4.96,25.95,0.73,3.83,1.86,87.46,Satisfactory,-0.6011558259010578
Hyderabad,2016-03-16,49.29,83.28,5.47,13.73,18.23,10.11,0.83,5.05,30.63,0.64,3.29,0.76,83.28,Satisfactory,-0.681521235990712
Hyderabad,2016-03-17,45.8,77.21,11.98,13.46,25.45,9.786666666666667,1.05,5.53,28.15,0.62,3.32,0.56,77.21,Satisfactory,-0.8137169865730671
Hyderabad,2016-03-18,54.89,98.88,8.22,8.015,14.995,9.463333333333333,0.83,5.46,55.67,1.2,6.32,1.37,98.88,Satisfactory,-0.4162326914776144
Hyderabad,2016-03-19,52.53,91.79,4.46,2.57,4.54,9.14,1.01,4.48,45.44,1.19,5.25,1.36,91.79,Satisfactory,-0.5256246708062587
Hyderabad,2016-03-20,65.12,98.55,5.36,2.69,5.31,10.32,1.37,6.6,36.69,2.36,12.1,3.37,98.55,Satisfactory,-0.4209750231690158
Hyderabad,2016-03-21,56.19,105.42,5.62,3.0,5.66,10.22,1.66,9.28,28.03,2.99,15.19,5.6,105.42,Moderate,-0.32837306519926485
Hyderabad,2016-03-22,56.72,103.22,5.51,3.09,5.83,10.4,1.53,12.25,45.66,3.02,21.34,5.59,103.22,Moderate,-0.3566856087318979
Hyderabad,2016-03-23,77.4,101.33,10.15,14.08,22.41,10.39,1.68,10.62,42.17,2.3,12.17,4.36,101.33,Moderate,-0.3819904128422629
Hyderabad,2016-03-24,73.6,105.96,5.26,10.41,14.27,10.31,0.85,5.67,53.31,0.93,5.12,1.42,105.96,Moderate,-0.32160332704139777
Hyderabad,2016-03-25,73.9,104.01,5.61,11.53,15.68,10.34,1.01,6.29,52.35,0.9,5.75,1.04,104.01,Moderate,-0.3463810069542015
Hyderabad,2016-03-26,61.09,106.24,5.46,11.4,15.49,10.35,0.91,4.08,49.85,0.93,4.36,1.21,106.24,Moderate,-0.3181201857427194
Hyderabad,2016-03-27,69.37,108.55,5.36,9.86,13.88,10.29,1.0,3.7,62.11,0.87,3.77,0.88,108.55,Moderate,-0.29006990818338557
Hyderabad,2016-03-28,64.25,111.27,5.24,9.19,13.03,10.31,1.18,4.33,55.42,0.72,3.6,0.88,111.27,Moderate,-0.2585340930467018
Hyderabad,2016-03-29,58.28,101.14,5.44,11.1,15.26,10.12,1.12,3.25,50.93,0.86,3.61,0.84,101.14,Moderate,-0.38458659811455903
Hyderabad,2016-03-30,55.96,95.45,5.7,11.15,15.47,10.16,1.13,3.89,46.22,0.89,4.24,0.75,95.45,Satisfactory,-0.4671250763049397
Hyderabad,2016-03-31,43.84,89.56,3.5,10.39,12.31,10.31,0.66,4.58,42.02,0.69,3.52,0.72,89.56,Satisfactory,-0.5636119755840386
Hyderabad,2016-04-01,57.97,99.89,4.06,11.52,13.91,10.47,0.9,6.58,47.76,1.08,7.15,4.19,99.89,Satisfactory,-0.40191298962164884
Hyderabad,2016-04-02,56.44,100.69,2.6849999999999996,17.9,20.54,16.5,1.03,5.81,50.64,1.45,5.94,2.0,100.69,Moderate,-0.3907745410001639
Hyderabad,2016-04-03,70.8,100.96,1.31,24.28,27.17,22.529999999999998,0.84,4.33,54.71,1.23,5.12,1.36,100.96,Moderate,-0.3870551558370296
Hyderabad,2016-04-04,53.75,104.14,8.83,24.81,28.55,28.56,1.21,4.43,50.46,0.84,3.62,0.74,104.14,Moderate,-0.3447002931948003
Hyderabad,2016-04-05,52.91,116.28,4.51,34.56,23.81,26.16,0.86,5.58,47.1,0.99,5.3,1.09,116.28,Moderate,-0.2043093269118206
Hyderabad,2016-04-06,50.6,114.32,9.27,33.59,30.45,22.29,1.5,4.5,43.43,0.73,4.34,1.18,114.32,Moderate,-0.2249570375551654
Hyderabad,2016-04-07,42.22,96.54,3.83,31.94,23.71,22.34,0.96,5.25,45.28,0.76,4.1,0.96,96.54,Satisfactory,-0.4505602706992593
Hyderabad,2016-04-08,31.46,84.57,5.28,35.11,23.23,20.01,0.8,4.88,47.55,0.91,4.38,3.28,84.57,Satisfactory,-0.6558719230614463
Hyderabad,2016-04-09,31.88,70.0,7.2,32.42,21.16,19.59,0.87,4.28,35.94,0.89,3.84,1.31,70.0,Satisfactory,-1.000529836190093
Hyderabad,2016-04-10,28.04,75.69,6.76,34.6,21.91,17.59,0.82,6.37,40.03,0.88,5.14,1.29,75.69,Satisfactory,-0.8501398934245806
Hyderabad,2016-04-11,46.8,100.44,7.67,34.5,28.29,18.48,1.24,3.38,44.25,0.83,4.09,1.29,100.44,Moderate,-0.3942362458513192
Hyderabad,2016-04-12,48.99,87.94,12.85,34.56,37.07,19.29,1.61,10.06,41.0,0.69,4.45,0.75,87.94,Satisfactory,-0.59241628989432
Hyderabad,2016-04-13,55.96,98.92,12.5,31.16,32.34,22.54,1.24,6.89,40.31,0.84,5.48,1.02,98.92,Satisfactory,-0.41566001347863424
Hyderabad,2016-04-14,66.47,109.42,11.84,37.0,35.18,25.98,1.2,10.04,42.49,1.35,5.99,1.89,109.42,Moderate,-0.27981254371510234
Hyderabad,2016-04-15,54.58,102.11,4.9,23.02,19.15,23.21,0.83,4.06,50.46,0.92,3.77,1.22,102.11,Moderate,-0.3714336356214524
Hyderabad,2016-04-16,70.92,96.84,4.74,21.28,18.48,21.43,1.05,3.85,48.14,0.57,2.94,0.46,96.84,Satisfactory,-0.4460665895632641
Hyderabad,2016-04-17,63.68,95.59,4.81,20.25,17.83,21.25,0.97,5.27,40.9,0.64,3.28,0.72,95.59,Satisfactory,-0.4649763420159692
Hyderabad,2016-04-18,51.86,108.24,4.68,28.92,23.65,22.27,1.2,4.67,27.96,0.99,4.38,1.22,108.24,Moderate,-0.2937646760283306
Hyderabad,2016-04-19,37.66,78.68,7.38,27.73,24.53,20.13,1.1,7.1,26.39,0.64,4.01,0.86,78.68,Satisfactory,-0.7798308151157408
Hyderabad,2016-04-20,45.0,93.9,8.98,33.13,29.96,22.38,1.02,7.21,29.12,0.68,3.69,0.98,93.9,Satisfactory,-0.4913427958818583
Hyderabad,2016-04-21,48.65,87.02,4.58,33.5,24.68,23.69,1.3,5.98,36.99,0.9,4.98,1.36,87.02,Satisfactory,-0.6092517643450529
Hyderabad,2016-04-22,41.99,103.25,11.78,41.0,28.75,22.04,1.06,6.03,40.99,1.16,6.37,1.79,103.25,Moderate,-0.3562914143661647
Hyderabad,2016-04-23,26.0,93.08,4.34,21.79,13.84,18.78,0.6,8.13,58.17,0.6,3.36,0.39,93.08,Satisfactory,-0.5044809683423561
Hyderabad,2016-04-24,31.71,91.35,9.545,40.485,23.729999999999997,20.14,0.345,19.165,57.730000000000004,1.125,6.15,2.01,91.35,Satisfactory,-0.5329730545517954
Hyderabad,2016-04-25,37.42,89.62,14.75,59.18,33.62,21.5,0.09,30.2,57.29,1.65,8.94,3.63,89.62,Satisfactory,-0.5625651476601929
Hyderabad,2016-04-26,56.86,109.0,8.33,44.83,30.9,34.24,0.17,9.29,39.46,0.77,3.64,1.18,109.0,Moderate,-0.2847439314982248
Hyderabad,2016-04-27,52.96,108.3,10.35,34.44,30.89,38.48,0.9,7.58,24.33,0.53,3.21,0.69,108.3,Moderate,-0.2930479088947969
Hyderabad,2016-04-28,44.3,89.26,11.41,34.53,32.21,31.97,0.51,8.18,34.32,0.44,2.87,0.43,89.26,Satisfactory,-0.5688672253339289
Hyderabad,2016-04-29,40.1,85.11,8.83,32.79,28.28,33.59,0.48,6.71,31.34,0.44,3.01,0.37,85.11,Satisfactory,-0.6453658622172072
Hyderabad,2016-04-30,33.33,76.71,8.73,31.35,28.66,33.19,0.47,7.87,47.78,0.36,2.41,0.33,76.71,Satisfactory,-0.8255388936684462
Hyderabad,2016-05-01,46.08,107.77,9.55,31.1,28.46,29.73,0.49,6.57,40.05,0.55,3.61,0.65,107.77,Moderate,-0.2994069642136634
Hyderabad,2016-05-02,37.28,84.02,4.85,26.57,21.07,23.99,0.43,6.13,52.45,0.25,1.39,0.19,84.02,Satisfactory,-0.6667113607867949
Hyderabad,2016-05-03,40.37,87.52,5.33,35.95,27.93,30.58,0.71,3.05,34.06,0.46,3.22,0.43,87.52,Satisfactory,-0.6000581413769025
Hyderabad,2016-05-04,30.1,56.02,6.46,20.72,18.45,44.38,0.38,5.1,49.45,0.25,1.88,0.27,56.02,Satisfactory,-1.4997695204088983
Hyderabad,2016-05-05,29.22,60.54,10.85,29.21,27.98,28.44,0.39,10.13,41.7,0.38,2.1,0.28,60.54,Satisfactory,-1.3131332760704741
Hyderabad,2016-05-06,60.88,66.45,9.09,44.45,33.89,48.05,0.7,1.15,26.27,0.38,1.19,0.18,66.45,Satisfactory,-1.1074053955350864
Hyderabad,2016-05-07,89.48,94.11,18.33,59.85,47.12,59.64,1.08,2.75,34.35,0.5,0.55,0.12,94.11,Satisfactory,-0.4880149668824408
Hyderabad,2016-05-08,40.12,50.94,24.62,35.16,51.79,78.57,1.65,6.65,43.27,0.19,0.98,0.17,78.57,Satisfactory,-0.7823226235625114
Hyderabad,2016-05-09,50.76,82.05,7.79,33.2,33.14,35.16,1.27,5.84,41.24,0.32,1.79,0.37,82.05,Satisfactory,-0.7067286841353627
Hyderabad,2016-05-10,30.45,56.0,8.8,44.42,25.36,34.26,1.27,8.4,35.04,0.47,4.37,1.43,56.0,Satisfactory,-1.500662295237616
Hyderabad,2016-05-11,60.7,81.89,20.76,51.24,50.0,31.42,1.42,7.73,24.56,0.91,7.68,1.75,81.89,Satisfactory,-0.7100633597912627
Hyderabad,2016-05-12,51.09,96.09,18.48,46.69,46.61,30.83,1.66,15.51,38.0,0.44,3.58,0.45,96.09,Satisfactory,-0.4573534034062493
Hyderabad,2016-05-13,45.67,82.71,6.1,38.21,29.19,29.29,0.94,5.84,44.28,0.36,2.87,0.36,82.71,Satisfactory,-0.6931095216214063
Hyderabad,2016-05-14,46.24,90.98,5.03,35.88,26.3,30.57,0.9,5.23,51.78,0.31,1.96,0.31,90.98,Satisfactory,-0.539207392100533
Hyderabad,2016-05-15,31.02,65.19,6.5,25.0,20.89,28.73,0.82,5.39,29.69,0.34,1.9,0.33,65.19,Satisfactory,-1.1481375752923226
Hyderabad,2016-05-16,28.39,73.3,8.82,29.68,25.85,27.59,0.79,4.71,31.52,0.32,2.11,0.38,73.3,Satisfactory,-0.9104650550246454
Hyderabad,2016-05-17,23.03,66.3,7.53,28.72,23.51,31.26,0.69,9.34,22.35,0.29,1.88,0.43,66.3,Satisfactory,-1.112173281045347
Hyderabad,2016-05-18,29.65,72.39,9.35,28.29,25.18,29.08,0.84,7.27,23.33,0.3,1.97,0.29,72.39,Satisfactory,-0.9344811235433969
Hyderabad,2016-05-19,34.57,68.51,6.07,26.2,22.43,26.92,0.65,6.7,22.0,0.22,1.58,0.19,68.51,Satisfactory,-1.0440386590761421
Hyderabad,2016-05-20,29.56,53.7,8.71,19.21,19.22,39.66,0.6,3.26,32.38,0.18,0.69,0.12,53.7,Satisfactory,-1.607767011793417
Hyderabad,2016-05-21,32.82,71.8,5.54,16.81,17.74,34.21,0.48,5.56,16.96,0.08,0.5,0.08,71.8,Satisfactory,-0.9503772776226533
Hyderabad,2016-05-22,34.45,87.0,8.08,22.97,22.12,22.35,0.67,5.71,18.1,0.33,2.46,0.42,87.0,Satisfactory,-0.609621707279385
Hyderabad,2016-05-23,30.51,66.12,5.61,22.26,19.54,20.06,0.58,5.2,18.19,0.11,0.83,0.1,66.12,Satisfactory,-1.1179232990518224
Hyderabad,2016-05-24,31.95,72.51,9.64,24.79,25.28,20.42,0.63,5.62,20.13,0.15,1.27,0.13,72.51,Satisfactory,-0.931279665333147
Hyderabad,2016-05-25,48.62,67.89,13.77,23.86,28.59,20.86,0.59,5.85,19.21,0.18,1.96,0.2,67.89,Satisfactory,-1.0627056787937326
Hyderabad,2016-05-26,42.25,44.45,9.96,22.65,24.95,21.38,0.52,4.88,22.3,0.12,1.08,0.1,44.45,Good,-2.150440686913532
Hyderabad,2016-05-27,26.64,57.84,6.44,19.09,18.62,18.67,0.51,5.22,28.01,0.09,0.68,0.08,57.84,Satisfactory,-1.42111148916505
Hyderabad,2016-05-28,25.43,63.82,5.24,20.32,17.85,19.2,0.53,6.0,29.17,0.12,0.78,0.09,63.82,Satisfactory,-1.1942508388170872
Hyderabad,2016-05-29,26.04,76.71,5.44,21.04,18.29,18.94,0.57,5.33,27.41,0.28,1.54,0.05,76.71,Satisfactory,-0.8255388936684462
Hyderabad,2016-05-30,29.5,76.22444444444444,6.06,13.95,20.01,18.84513888888889,2.59,6.24,22.62,0.12,0.74,0.07,76.22444444444444,Satisfactory,-0.8371677163927561
Hyderabad,2016-05-31,31.88,75.73888888888888,8.49,18.0,26.49,18.75027777777778,0.93,6.49,20.77,0.17,1.39,0.13,75.73888888888888,Satisfactory,-0.8489456418979808
Hyderabad,2016-06-01,39.88,75.25333333333333,12.31,22.05,34.36,18.655416666666667,0.94,6.65,21.89,0.23,1.54,0.23,75.25333333333333,Satisfactory,-0.8608755563426627
Hyderabad,2016-06-02,35.64,74.76777777777777,8.78,17.85,26.63,18.560555555555556,0.48,1.6,21.19,0.26,0.93,0.14,74.76777777777777,Satisfactory,-0.8729604208583001
Hyderabad,2016-06-03,39.59,74.28222222222222,8.94,22.33,31.26,18.465694444444445,0.89,6.54,25.0,0.18,1.15,0.15,74.28222222222222,Satisfactory,-0.8852032739996988
Hyderabad,2016-06-04,29.21,73.79666666666667,4.8,12.83,17.63,18.370833333333334,0.73,6.47,35.81,0.11,0.79,0.1,73.79666666666667,Satisfactory,-0.8976072342920616
Hyderabad,2016-06-05,36.13,73.3111111111111,5.02,13.02,18.04,18.275972222222222,0.79,6.06,35.42,0.13,0.82,0.08,73.3111111111111,Satisfactory,-0.9101755028792947
Hyderabad,2016-06-06,37.4,72.82555555555555,5.24,14.63,19.86,18.18111111111111,0.8,5.99,38.04,0.16,0.94,0.1,72.82555555555555,Satisfactory,-0.9229113662782579
Hyderabad,2016-06-07,40.65,72.33999999999999,14.21,25.02,39.23,18.08625,1.5,6.62,24.97,0.21,1.52,0.19,72.33999999999999,Satisfactory,-0.9358181992439386
Hyderabad,2016-06-08,35.65,71.85444444444444,5.29,15.98,21.26,17.99138888888889,1.23,6.29,26.72,0.21,1.49,0.18,71.85444444444444,Satisfactory,-0.9488994677507904
Hyderabad,2016-06-09,34.02,71.36888888888889,5.79,13.95,19.74,17.896527777777777,0.79,1.54,27.2,0.12,1.1,0.11,71.36888888888889,Satisfactory,-0.9621587320957755
Hyderabad,2016-06-10,31.34,70.88333333333333,5.08,10.86,15.95,17.80166666666667,0.71,5.73,31.8,0.13,0.92,0.08,70.88333333333333,Satisfactory,-0.9755996501289421
Hyderabad,2016-06-11,29.75,70.39777777777778,2.57,11.1,13.67,17.706805555555558,1.29,1.97,15.25,0.19,1.32,0.09,70.39777777777778,Satisfactory,-0.989225980617694
Hyderabad,2016-06-12,27.26,69.91222222222221,6.94,12.64,19.58,17.611944444444447,0.69,7.39,15.37,0.17,1.22,0.08,69.91222222222221,Satisfactory,-1.0030415867512574
Hyderabad,2016-06-13,63.07,69.42666666666666,7.79,10.21,18.0,17.517083333333336,0.65,8.16,16.0,0.16,1.07,0.08,69.42666666666666,Satisfactory,-1.0170504397922007
Hyderabad,2016-06-14,27.86,68.94111111111111,5.82,9.75,15.57,17.422222222222224,0.67,7.66,17.5,0.1,0.65,0.06,68.94111111111111,Satisfactory,-1.0312566228822642
Hyderabad,2016-06-15,363.14,68.45555555555555,7.73,10.54,18.28,17.327361111111113,0.68,7.39,13.11,0.1,0.63,0.06,363.14,Very Poor,0.614371623799894
Hyderabad,2016-06-16,571.02,67.97,6.14,10.7,16.83,17.2325,1.07,6.68,16.81,0.11,0.67,0.07,571.02,Severe,0.7547597482867386
Hyderabad,2016-06-17,41.17,67.48444444444443,9.13,8.3,17.43,17.13763888888889,0.59,8.95,28.2,0.13,0.92,0.09,67.48444444444443,Satisfactory,-1.075101746574945
Hyderabad,2016-06-18,34.72,66.99888888888889,3.19,15.23,18.42,17.04277777777778,0.4,1.08,21.42,0.2,1.34,0.13,66.99888888888889,Satisfactory,-1.0901404613671182
Hyderabad,2016-06-19,34.07,66.51333333333332,5.87,12.21,18.08,16.947916666666668,0.77,6.3,13.51,0.21,1.39,0.14,66.51333333333332,Satisfactory,-1.1053987451133587
Hyderabad,2016-06-20,29.26,66.02777777777777,6.35,10.64,16.99,16.853055555555557,1.16,6.14,13.6,0.22,1.3,0.16,66.02777777777777,Satisfactory,-1.1208814418170108
Hyderabad,2016-06-21,33.96,65.54222222222222,8.94,15.16,24.1,16.758194444444445,0.99,6.66,16.7,0.24,1.69,0.18,65.54222222222222,Satisfactory,-1.136593539024477
Hyderabad,2016-06-22,24.56,65.05666666666666,7.98,11.26,19.25,16.663333333333334,1.18,6.34,18.23,0.3,1.89,0.24,65.05666666666666,Satisfactory,-1.1525401731819418
Hyderabad,2016-06-23,22.38,64.57111111111111,6.92,10.11,17.03,16.568472222222223,0.7,6.21,20.15,0.16,1.05,0.13,64.57111111111111,Satisfactory,-1.1687266352337795
Hyderabad,2016-06-24,18.01,64.08555555555554,5.78,10.22,16.0,16.47361111111111,0.66,6.61,18.51,0.12,0.93,0.1,64.08555555555554,Satisfactory,-1.1851583764754734
Hyderabad,2016-06-25,21.54,63.599999999999994,6.36,9.74,16.09,16.37875,0.64,6.78,14.55,0.14,0.96,0.13,63.599999999999994,Satisfactory,-1.2018410146746308
Hyderabad,2016-06-26,24.5,63.114444444444445,5.86,9.42,15.28,16.28388888888889,0.68,6.0,15.04,0.14,0.99,0.15,63.114444444444445,Satisfactory,-1.2187803404745499
Hyderabad,2016-06-27,20.94,62.62888888888889,5.89,9.17,15.06,16.189027777777778,1.02,6.47,13.17,0.12,0.8,0.12,62.62888888888889,Satisfactory,-1.2359823240956578
Hyderabad,2016-06-28,66.04,62.14333333333333,9.42,10.91,20.33,16.094166666666666,0.7,6.19,6.28,0.14,0.86,0.15,66.04,Satisfactory,-1.120488923884108
Hyderabad,2016-06-29,20.5,61.657777777777774,6.77,11.42,18.19,15.999305555555557,0.66,6.17,9.19,0.14,0.92,0.15,61.657777777777774,Satisfactory,-1.2711990859939426
Hyderabad,2016-06-30,19.67,61.17222222222222,6.3,8.87,15.16,15.904444444444445,0.63,6.61,13.09,0.11,0.74,0.11,61.17222222222222,Satisfactory,-1.2892267674139652
Hyderabad,2016-07-01,22.42,60.68666666666667,8.42,11.55,19.97,15.809583333333334,0.7,7.04,8.59,0.1,0.67,0.12,60.68666666666667,Satisfactory,-1.3075429287043805
Hyderabad,2016-07-02,34.0,60.2011111111111,6.3,8.84,15.13,15.714722222222223,0.66,6.99,11.61,0.1,0.66,0.13,60.2011111111111,Satisfactory,-1.3261545501186
Hyderabad,2016-07-03,34.0,59.715555555555554,6.42,8.37,14.79,15.619861111111112,0.72,6.21,10.13,0.11,0.67,0.14,59.715555555555554,Satisfactory,-1.3450688389397114
Hyderabad,2016-07-04,121.18,59.23,2.71,7.2,9.91,15.525,1.03,9.05,9.39,0.11,0.75,0.13,121.18,Moderate,-0.1556122176374525
Hyderabad,2016-07-05,21.64,58.74444444444444,6.62,7.53,14.15,15.430138888888889,1.05,7.03,8.83,0.11,0.62,0.11,58.74444444444444,Satisfactory,-1.3838354393791539
Hyderabad,2016-07-06,163.16,58.25888888888889,11.35,10.55,21.89,15.335277777777778,0.32,13.13,10.08,0.15,0.87,0.15,163.16,Moderate,0.14171924164435826
Hyderabad,2016-07-07,30.92,57.773333333333326,6.72,9.64,16.36,15.240416666666667,0.66,8.62,9.4,0.09,0.61,0.1,57.773333333333326,Satisfactory,-1.42390529425294
Hyderabad,2016-07-08,26.24,57.28777777777778,6.2,8.32,14.52,15.145555555555557,0.63,9.08,10.69,0.08,0.55,0.09,57.28777777777778,Satisfactory,-1.4444496534063085
Hyderabad,2016-07-09,22.79,56.80222222222222,6.96,8.77,15.73,15.050694444444446,0.66,6.66,7.52,0.08,0.53,0.08,56.80222222222222,Satisfactory,-1.4653452462731478
Hyderabad,2016-07-10,62.03,56.31666666666666,6.78,8.55,15.33,14.955833333333334,0.66,6.71,8.54,0.09,0.58,0.1,62.03,Satisfactory,-1.2575703455312994
Hyderabad,2016-07-11,357.85,55.83111111111111,6.28,6.94,13.22,14.860972222222223,1.03,7.03,10.16,0.09,0.67,0.1,357.85,Very Poor,0.6086709835592944
Hyderabad,2016-07-12,206.93,55.34555555555555,6.75,7.81,14.56,14.766111111111112,1.06,6.27,11.6,0.1,0.68,0.09,206.93,Poor,0.32326347782676995
Hyderabad,2016-07-13,9.92,54.86,6.54,8.48,15.03,14.67125,1.07,5.9,12.97,0.09,0.64,0.09,54.86,Satisfactory,-1.5526264770927178
Hyderabad,2016-07-14,16.89,54.37444444444444,9.0,10.87,19.87,14.57638888888889,0.7,6.29,12.3,0.1,0.76,0.1,54.37444444444444,Satisfactory,-1.5754210450165695
